PageID,Page Title,Page Title Encoded,Keywords
,Western_painting,Western_painting,"painting, art, abstract, artists, century, expressionism, paintings, new, painters, like"
,Westminster_Abbey,Westminster_Abbey,"abbey, westminster, buried, william, de, henry, john, edward, king, thomas"
,Westminster_System,Westminster_System,"government, westminster, system, house, cabinet, parliament, political, head, minister, state"
,Weston-super-Mare,Weston-super-Mare,"town, weston, sea, super, mare, beach, somerset, many, south, bristol"
,Westport_Country_Playhouse,Westport_Country_Playhouse,"playhouse, theatre, stage, feet, apprentices, westport, director, inches, woodward, country"
,Weyauwega_derailment,Weyauwega_derailment,"derailment, fire, cars, weyauwega, train, wisconsin, accident, evacuation, derailed, two"
,Weymouth,Weymouth,"weymouth, town, portland, harbour, south, dorset, centre, average, many, england"
,Weyto_language,Weyto_language,"language, amharic, weyto, wikipedia, hippopotamus, related, speak, words, says, cohen"
,Whale,Whale,"whales, whale, brain, intelligence, dolphins, species, also, many, environment, body"
,Whale_shark,Whale_shark,"shark, whale, sharks, ft, aquarium, fish, species, feeding, two, filter"
,Whale_song,Whale_song,"whale, whales, song, sound, sounds, humpback, songs, may, known, air"
,Wheat,Wheat,"wheat, used, species, hard, grain, enlarge, euros, wild, flour, wheats"
,Where_Did_Our_Love_Go,Where_Did_Our_Love_Go,"love, go, song, supremes, holland, one, single, cover, recorded, dozier"
,Whipworm,Whipworm,"whipworm, trichuris, eggs, may, wikipedia, intestine, dog, male, trichiura, human"
,White's_Tree_Frog,White%27s_Tree_Frog,"frog, tree, green, frogs, species, white, litoria, australian, new, also"
,White-tailed_Eagle,White-tailed_Eagle,"white, tailed, eagle, eagles, birds, adult, pair, sometimes, wikipedia, green"
,White_Mountain_art,White_Mountain_art,"artists, white, conway, mountains, north, mountain, champney, new, franconia, notch"
,White_Wagtail,White_Wagtail,"wagtail, white, alba, black, yarrellii, motacilla, wikipedia, species, areas, subspecies"
,White_cliffs_of_Dover,White_cliffs_of_Dover,"cliffs, dover, white, cliff, britain, enlarge, channel, face, along, sea"
,Whitethroat,Whitethroat,"whitethroat, wikipedia, sylvia, communis, species, warbler, small, bird, warblers, male"
,Whitney_Joins_The_JAMs,Whitney_Joins_The_JAMs,"jams, whitney, joins, drummond, klf, uk, cauty, houston, single, album"
,Whooping_Crane,Whooping_Crane,"birds, whooping, crane, cranes, population, ultralight, wikipedia, eggs, parents, young"
,Wigeon,Wigeon,"wigeon, breeding, wikipedia, male, species, female, anas, penelope, white, american"
,Wikimedia_Foundation,Wikimedia_Foundation,"wikimedia, foundation, wikipedia, board, wales, projects, org, named, june, jimmy"
,Wikinews,Wikinews,"wikinews, wikipedia, news, wiki, wikimedia, project, edition, english, subjects, current"
,Wikipedia,Wikipedia,"wikipedia, articles, content, nupedia, article, also, language, users, editors, editions"
,Wikipedia_Text_of_the_GNU_Free_Documentation_License,Wikipedia_Text_of_the_GNU_Free_Documentation_License,"document, license, version, section, may, cover, sections, copy, title, invariant"
,Wikisource,Wikisource,"wikisource, project, org, language, wikipedia, texts, free, languages, url, http"
,Wikispecies,Wikispecies,"wikispecies, wikipedia, species, project, wikimedia, page, org, wales, community, free"
,Wild_cat,Wild_cat,"wild, cat, silvestris, felis, cats, subspecies, european, africa, domestic, african"
,Wildebeest,Wildebeest,"wildebeest, g, gnu, name, plains, dutch, wikipedia, connochaetes, animal, blue"
,Willem_Barents,Willem_Barents,"barents, novaya, zemlya, willem, wikipedia, ships, ship, june, north, two"
,William_Butler_Yeats,William_Butler_Yeats,"yeats, irish, poems, poetry, first, life, dublin, one, poem, work"
,William_Edington,William_Edington,"edington, winchester, king, royal, bishop, also, priory, see, wikipedia, however"
,William_Ewart_Gladstone,William_Ewart_Gladstone,"gladstone, succeeded, preceded, lord, william, disraeli, commons, house, earl, sir"
,William_Gilbert,William_Gilbert,"gilbert, william, electricity, also, magnetism, magnetic, wikipedia, gilberd, colchester, earth"
,William_Gladstone,William_Gladstone,"gladstone, succeeded, preceded, lord, william, disraeli, commons, house, earl, sir"
,William_Harvey,William_Harvey,"harvey, blood, heart, veins, also, body, day, work, college, see"
,William_Henry_Harrison,William_Henry_Harrison,"harrison, president, elected, ohio, war, american, john, william, office, tyler"
,William_Hogarth,William_Hogarth,"hogarth, london, people, shows, english, plate, marriage, series, also, william"
,William_Howard_Taft,William_Howard_Taft,"taft, president, roosevelt, court, states, united, justice, chief, war, u"
,William_III_of_England,William_III_of_England,"william, iii, ii, england, king, james, orange, mary, english, france"
,William_II_of_England,William_II_of_England,"william, rufus, king, death, walter, ii, robert, normandy, time, norman"
,William_IV_of_the_United_Kingdom,William_IV_of_the_United_Kingdom,"william, king, iv, house, duke, clarence, prince, george, great, reform"
,William_I_of_England,William_I_of_England,"william, england, king, normandy, c, harold, ii, duke, norman, known"
,William_Mahone,William_Mahone,"mahone, virginia, william, norfolk, petersburg, railroad, civil, general, war, confederate"
,William_McKinley,William_McKinley,"mckinley, ohio, president, william, war, new, statue, york, would, american"
,William_N._Page,William_N._Page,"page, virginia, railway, new, coal, rogers, west, railroads, n, railroad"
,William_Pitt_the_Younger,William_Pitt_the_Younger,"pitt, fox, william, britain, great, french, prime, government, however, younger"
,William_Renshaw,William_Renshaw,"wimbledon, flag, united, kingdom, renshaw, wikipedia, singles, ernest, final, herbert"
,William_Shakespeare,William_Shakespeare,"shakespeare, plays, also, english, theatre, april, first, stratford, poet, sonnets"
,William_Tecumseh_Sherman,William_Tecumseh_Sherman,"sherman, war, general, grant, army, military, union, william, georgia, confederate"
,"William_Thomson,_1st_Baron_Kelvin",William_Thomson%2C_1st_Baron_Kelvin,"thomson, cable, kelvin, heat, work, theory, joule, whitehouse, earth, two"
,William_Wilberforce,William_Wilberforce,"wilberforce, trade, slave, william, house, abolition, parliament, hull, commons, slavery"
,William_and_Mary,William_and_Mary,"william, mary, wikipedia, ii, iii, joint, british, history, usually, kingdom"
,William_the_Silent,William_the_Silent,"william, orange, netherlands, married, spanish, dutch, de, nassau, duke, prince"
,Wind,Wind,"wind, winds, air, pressure, scale, north, flow, polar, cold, also"
,Windows_2000,Windows_2000,"windows, system, server, microsoft, file, support, mode, also, user, service"
,Windows_Vista,Windows_Vista,"windows, vista, microsoft, new, system, features, user, also, security, support"
,Windows_XP,Windows_XP,"windows, xp, microsoft, edition, service, user, new, pack, users, features"
,Windsor_Castle,Windsor_Castle,"castle, windsor, george, royal, queen, king, palace, st, chapel, tower"
,Wine,Wine,"wine, wines, grapes, grape, italy, red, france, new, australia, spain"
,Winfield_Scott_(ship),Winfield_Scott_%28ship%29,"winfield, scott, ship, california, san, panama, passengers, francisco, island, channel"
,Winfield_Scott_Hancock,Winfield_Scott_Hancock,"hancock, corps, general, war, army, gen, command, union, battle, gettysburg"
,Winston_Churchill,Winston_Churchill,"churchill, minister, war, lord, sir, cabinet, secretary, prime, state, house"
,Winston_Tunnel,Winston_Tunnel,"tunnel, western, great, illinois, winston, bore, railroad, chicago, cgw, line"
,Winter,Winter,"winter, hemisphere, ice, snow, northern, seasons, many, season, earth, one"
,Witold_Pilecki,Witold_Pilecki,"pilecki, polish, army, camp, auschwitz, warsaw, poland, home, may, war"
,Wolf_Brother,Wolf_Brother,"torak, wolf, spirit, raven, mountain, brother, father, world, renn, hord"
,Wolfgang_Amadeus_Mozart,Wolfgang_Amadeus_Mozart,"mozart, music, piano, k, vienna, works, years, wolfgang, many, one"
,Wolverine,Wolverine,"wolverine, gulo, wolverines, wikipedia, family, mustelidae, animal, species, g, also"
,Wombat,Wombat,"wombat, wombats, australia, species, lasiorhinus, would, wikipedia, one, also, many"
,Women's_rights,Women%27s_rights,"rights, women, right, advocate, founder, suffragette, human, education, american, activist"
,Wood,Wood,"wood, growth, rings, tree, may, ring, strength, sapwood, knots, late"
,Wood_Pigeon,Wood_Pigeon,"pigeon, wood, columba, palumbus, wings, wikipedia, birds, pigeons, european, often"
,Wood_fuel,Wood_fuel,"wood, firewood, heat, heating, combustion, fuel, burning, stoves, use, also"
,Woodpecker,Woodpecker,"woodpecker, genus, melanerpes, dendrocopos, dendropicos, picoides, picus, veniliornis, colaptes, campethera"
,Woodrow_Wilson,Woodrow_Wilson,"wilson, president, war, new, federal, american, act, states, system, first"
,Woodruff,Woodruff,"woodruff, plant, wikipedia, odoratum, galium, flowers, also, plants, flower, scientific"
,Woodworking,Woodworking,"woodworking, tools, used, wood, ancient, wooden, sharpening, using, germany, wikipedia"
,WorkChoices,WorkChoices,"australian, government, relations, industrial, changes, workchoices, workplace, november, unions, bill"
,Work_(thermodynamics),Work_%28thermodynamics%29,"work, energy, system, heat, thermodynamic, state, thermodynamics, mechanical, pv, function"
,Working_poor,Working_poor,"working, poor, poverty, conditions, economic, may, states, wikipedia, causes, united"
,World_Bank_Group,World_Bank_Group,"bank, world, countries, development, international, group, environmental, loans, projects, evaluation"
,World_Health_Organization,World_Health_Organization,"health, regional, organization, offices, country, world, office, org, headquarters, www"
,World_Heritage_Site,World_Heritage_Site,"site, december, flag, world, heritage, france, enlarge, sites, states, cultural"
,World_Trade_Organization,World_Trade_Organization,"wto, trade, countries, conference, agreement, negotiations, ministerial, council, members, general"
,World_War_I,World_War_I,"war, german, germany, british, world, front, battle, empire, french, army"
,World_War_II,World_War_II,"war, german, soviet, japanese, army, germany, forces, battle, u, united"
,World_Wide_Web,World_Wide_Web,"web, world, wide, internet, www, server, pages, information, page, hypertext"
,Worm,Worm,"worms, worm, species, wikipedia, animal, earthworm, major, roundworms, called, especially"
,Wowpurchase,Wowpurchase,"bands, sos, children, gif, wrist, wow, purchase, card, please, number"
,Wren,Wren,"wren, genus, troglodytes, campylorhynchus, pheugopedius, cantorchilus, breasted, thryothorus, thryophilus, microcerculus"
,Wrench,Wrench,"wrench, end, used, socket, handle, spanner, open, nut, bolt, tool"
,Wrestling,Wrestling,"wrestling, one, sport, roman, university, martial, arts, many, styles, army"
,Wright_brothers,Wright_brothers,"wright, brothers, flight, orville, first, wilbur, wrights, wing, flyer, aircraft"
,Writing,Writing,"writing, script, language, system, alphabet, systems, bc, represent, may, logographic"
,Wyndham_Robertson,Wyndham_Robertson,"robertson, virginia, governor, state, union, john, house, elected, delegates, war"
,X-Men__The_Last_Stand,X-Men__The_Last_Stand,"x, men, film, jean, stand, last, mutant, xavier, magneto, dvd"
,X_Window_System,X_Window_System,"x, server, system, org, window, client, user, mit, display, release"
,X_Window_System_protocols_and_architecture,X_Window_System_protocols_and_architecture,"window, server, x, client, manager, windows, user, protocol, used, system"
,X_Window_core_protocol,X_Window_core_protocol,"window, client, server, events, request, requests, event, example, x, windows"
,Xanadu_House,Xanadu_House,"xanadu, house, houses, home, built, used, computers, also, room, kissimmee"
,Xenon,Xenon,"xenon, xe, gas, k, used, stable, noble, isotopes, neutrons, gases"
,Yagan,Yagan,"yagan, head, colbung, settlers, two, noongar, group, noongars, perth, george"
,Yak,Yak,"yaks, yak, animals, bos, grunniens, tibet, used, wild, wikipedia, hair"
,Yamoussoukro,Yamoussoukro,"yamoussoukro, french, n, houphouët, boigny, airport, wikipedia, chief, one, akoué"
,Yangtze_River,Yangtze_River,"river, yangtze, china, chinese, three, name, part, floods, gorges, along"
,"Yarralumla,_Australian_Capital_Territory",Yarralumla%2C_Australian_Capital_Territory,"yarralumla, canberra, flag, house, area, suburb, brickworks, located, burley, griffin"
,Yeast,Yeast,"yeast, yeasts, used, species, cell, ethanol, growth, fermentation, saccharomyces, fermenting"
,Yellow_River,Yellow_River,"river, yellow, course, reaches, hydroelectric, chinese, power, china, water, station"
,Yellow_fever,Yellow_fever,"yellow, fever, disease, virus, american, first, many, areas, also, south"
,Yellowhammer,Yellowhammer,"yellowhammer, wikipedia, birds, emberiza, citrinella, bird, europe, also, yellow, family"
,Yellowstone_National_Park,Yellowstone_National_Park,"park, yellowstone, national, river, geyser, caldera, bison, enlarge, years, montana"
,Yemen,Yemen,"yemen, flag, arabia, saudi, arab, south, republic, oman, countries, united"
,Yenisei_River,Yenisei_River,"yenisei, km, river, lake, image, north, baikal, angara, eastern, dam"
,Yes_Minister,Yes_Minister,"minister, yes, series, prime, sir, hacker, humphrey, civil, played, episodes"
,Yeti,Yeti,"yeti, bear, scalp, tibetan, snowman, expedition, creature, pangboche, hairs, teh"
,Yom_Kippur_War,Yom_Kippur_War,"war, israel, israeli, egypt, egyptian, would, arab, october, attack, sadat"
,York,York,"york, city, yorkshire, many, b, also, john, ouse, walls, university"
,Yorkshire_Dales,Yorkshire_Dales,"yorkshire, dales, national, park, north, stone, enlarge, wikipedia, limestone, hawes"
,Yotsuya_Kaidan,Yotsuya_Kaidan,"oiwa, yotsuya, kaidan, iemon, ghost, story, kabuki, hair, lantern, japanese"
,You're_Still_the_One,You%27re_Still_the_One,"one, still, awards, single, chart, country, singles, billboard, twain, u"
,Ytterbium,Ytterbium,"ytterbium, yb, stable, element, k, isotopes, β, form, mol, neutrons"
,Yttrium,Yttrium,"yttrium, used, k, mol, element, metal, also, atomic, c, kj"
,Yugoslavia,Yugoslavia,"yugoslavia, yugoslav, serbia, republic, croatia, state, war, federal, serbs, republics"
,"Yungay,_Peru",Yungay%2C_Peru,"yungay, town, peru, wikipedia, ancash, province, earthquake, central, south, north"
,Yuri_Gagarin,Yuri_Gagarin,"gagarin, soviet, yuri, flight, training, space, march, ussr, made, russian"
,Yuri_Knorosov,Yuri_Knorosov,"knorosov, maya, de, pp, script, library, landa, moscow, soviet, research"
,Zürich,Z%C3%BCrich,"zürich, city, swiss, born, zurich, museum, international, enlarge, also, swx"
,ZX_Spectrum,ZX_Spectrum,"spectrum, zx, kb, software, sinclair, machine, ram, released, basic, rom"
,Zachary_Taylor,Zachary_Taylor,"taylor, president, war, zachary, general, whig, fillmore, mexico, states, july"
